Date,Open,High,Low,Close,Adj Close,Volume
2021-01-22,41.810001,42.279999,41.470001,41.930000,38.179237,5509000
2021-01-25,41.500000,41.700001,41.110001,41.299999,37.605606,8239300
2021-01-26,41.480000,41.669998,40.880001,41.340000,37.642025,5936700
2021-01-27,40.759998,40.840000,39.580002,39.820000,36.257992,8475500
2021-01-28,40.080002,41.060001,40.040001,40.689999,37.050159,7315500
2021-01-29,40.209999,40.599998,39.459999,39.830002,36.545521,7392700
2021-02-01,40.130001,41.070000,40.020000,40.470001,37.132740,7013600
2021-02-02,40.750000,41.630001,40.529999,40.849998,37.481411,8285500
2021-02-03,40.720001,41.320000,40.560001,41.060001,37.674095,5403200
2021-02-04,41.290001,42.299999,41.169998,42.230000,38.747612,5019600
2021-02-05,42.529999,42.580002,41.889999,42.029999,38.564095,3505000
2021-02-08,42.150002,42.439999,41.790001,41.950001,38.490700,3988300
2021-02-09,41.849998,42.150002,41.400002,41.959999,38.499874,4202800
2021-02-10,42.110001,42.389999,41.709999,41.740002,38.298019,4574500
2021-02-11,43.000000,43.840000,42.029999,42.130001,38.655861,10917500
2021-02-12,41.889999,42.540001,41.580002,41.930000,38.472347,8844800
2021-02-16,42.189999,43.349998,42.110001,42.750000,39.224735,8707400
2021-02-17,42.779999,43.299999,42.430000,42.900002,39.362358,4602200
2021-02-18,42.560001,42.799999,41.900002,42.180000,38.701733,3715800
2021-02-19,42.419998,42.889999,42.240002,42.320000,38.830189,5899900
2021-02-22,42.099998,43.980000,42.080002,43.730000,40.123913,9732700
2021-02-23,43.980000,44.540001,43.650002,43.830002,40.215668,8004600
2021-02-24,43.970001,44.570000,43.830002,44.259998,40.610214,7416800
2021-02-25,44.610001,44.950001,43.250000,43.419998,39.839478,7042100
2021-02-26,43.040001,43.200001,41.980000,42.160000,38.683376,6967300
2021-03-01,42.860001,43.869999,42.689999,43.680000,40.078037,6377000
2021-03-02,43.709999,44.320000,43.580002,43.599998,40.004639,4494600
2021-03-03,43.779999,45.560001,43.779999,44.529999,40.857944,7398000
2021-03-04,44.529999,45.349998,44.040001,44.759998,41.068977,6910300
2021-03-05,45.400002,45.720001,44.400002,45.029999,41.316715,5828700
2021-03-08,45.570000,46.160000,45.150002,45.630001,41.867241,4341700
2021-03-09,45.029999,45.939999,44.349998,44.939999,41.234138,6057800
2021-03-10,45.110001,46.270000,44.900002,45.900002,42.114975,5011900
2021-03-11,45.560001,46.000000,45.200001,45.730000,41.958988,3696800
2021-03-12,46.540001,46.900002,46.200001,46.660000,42.812305,4741500
2021-03-15,46.689999,46.779999,46.020000,46.689999,42.839828,3676000
2021-03-16,46.410000,46.630001,45.919998,46.240002,42.426933,3732700
2021-03-17,46.669998,46.820000,45.880001,46.509998,42.674675,4903800
2021-03-18,47.029999,47.759998,46.529999,46.700001,42.848999,6300100
2021-03-19,46.189999,46.709999,45.610001,46.349998,42.527863,14555300
2021-03-22,45.369999,45.799999,44.880001,45.209999,41.481865,6265600
2021-03-23,44.939999,45.340000,44.200001,44.369999,40.711143,3727700
2021-03-24,45.490002,46.040001,45.250000,45.250000,41.518581,5262300
2021-03-25,45.340000,46.369999,44.700001,46.330002,42.509514,6261700
2021-03-26,46.820000,47.560001,46.759998,47.490002,43.573860,7321300
